0,1.8709386587142944
1,1.4948400259017944
2,1.084162712097168
3,0.7621438503265381
4,0.5374770760536194
5,0.36186251044273376
6,0.2559089660644531
7,0.24779772758483887
8,0.20248866081237793
9,0.13955894112586975
10,0.15823791921138763
11,0.10914398729801178
12,0.08004051446914673
13,0.061323583126068115
14,0.08058642596006393
15,0.04892304167151451
16,0.050276126712560654
17,0.04263928160071373
18,0.05711854621767998
19,0.04539179429411888
20,0.05247002840042114
21,0.03884650021791458
22,0.021214909851551056
23,0.01267595961689949
24,0.027989603579044342
25,0.04051186889410019
26,0.05948528274893761
27,0.026193585246801376
28,0.038456693291664124
29,0.01921292580664158
30,0.018016455695033073
31,0.02133302390575409
32,0.026172570884227753
33,0.013053493574261665
34,0.009445875883102417
35,0.009853013791143894
36,0.009784508496522903
37,0.011207174509763718
38,0.006571437232196331
39,0.010078544728457928
